date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:00:23	119275/119275	---M-Z	200	added ('OK')	text/html	etag:%221712358428%22	https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2566&page=1	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all8c74.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2566)
17:00:23	118648/118648	---M-Z	200	added ('OK')	text/html	etag:%221712352111%22	https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2566&page=2	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all8fd2.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2566)
17:00:24	119350/119350	---M-Z	200	added ('OK')	text/html	etag:%221712358466%22	https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2566&page=3	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allaed4.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2566)
17:00:24	114303/114303	---M-Z	200	added ('OK')	text/html	etag:%221712370303%22	https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2566&page=57	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/alla78e.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2566)
17:00:24	112146/112146	---M-Z	200	added ('OK')	text/html	etag:%221712364114%22	https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561&f%5B1%5D=fugitive_sex%3A2571	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all04cb.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:26	111196/111196	---M-Z	200	added ('OK')	text/html	etag:%221712444415%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=fugitive_sex%3A2561	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all58b3.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:28	107994/107994	---M-Z	200	added ('OK')	text/html	etag:%221712444416%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41&f%5B1%5D=fugitive_sex%3A2561	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all759a.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:28	107263/107263	---M-Z	200	added ('OK')	text/html	etag:%221712397446%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A31&f%5B1%5D=fugitive_sex%3A2561	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all32b8.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:29	105422/105422	---M-Z	200	added ('OK')	text/html	etag:%221712444418%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A151&f%5B1%5D=fugitive_sex%3A2561	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all0024.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:29	103191/103191	---M-Z	200	added ('OK')	text/html	etag:%221712427049%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A1&f%5B1%5D=fugitive_sex%3A2561	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all635b.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:31	103327/103327	---M-Z	200	added ('OK')	text/html	etag:%221712444420%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A61&f%5B1%5D=fugitive_sex%3A2561	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allb1d5.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:33	103215/103215	---M-Z	200	added ('OK')	text/html	etag:%221712444422%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A66&f%5B1%5D=fugitive_sex%3A2561	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all41ea.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:34	103286/103286	---M-Z	200	added ('OK')	text/html	etag:%221712444423%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A91&f%5B1%5D=fugitive_sex%3A2561	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allb88f.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:36	103296/103296	---M-Z	200	added ('OK')	text/html	etag:%221712444425%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A96&f%5B1%5D=fugitive_sex%3A2561	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allb30a.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:36	46283/46283	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/fugitives/fugitives/ne/karner_alenka.jpg	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/fugitives/fugitives/ne/karner_alenka.jpg	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:36	98232/98232	---M-Z	200	added ('OK')	text/html	etag:%221712349455%22	https://www.dea.gov/fugitives/alenka-karner	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/alenka-karner.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:36	16805/16805	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/fugitives/fugitives/la/cortez.jpg	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/fugitives/fugitives/la/cortez.jpg	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:36	98051/98051	---M-Z	200	added ('OK')	text/html	etag:%221712346572%22	https://www.dea.gov/fugitives/alma-delia-cortez	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/alma-delia-cortez.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:36	8486/8486	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/fugitives/fugitives/hou/pompa.jpg	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/fugitives/fugitives/hou/pompa.jpg	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:37	97998/97998	---M-Z	200	added ('OK')	text/html	etag:%221712363561%22	https://www.dea.gov/fugitives/alma-nelly-del-rio-pompa	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/alma-nelly-del-rio-pompa.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:37	5892/5892	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/2020-04/PHOTO%20HOBACK.jpg	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/2020-04/PHOTO%20HOBACK.jpg	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:37	97958/97958	---M-Z	200	added ('OK')	text/html	etag:%221712346577%22	https://www.dea.gov/fugitives/amanda-christine-hoback	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/amanda-christine-hoback.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:37	158267/158267	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/2021-04/JOHNSON%2C%20Amanda.jpg.png	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/2021-04/JOHNSON,%20Amanda.jpg.png	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:38	97816/97816	---M-Z	200	added ('OK')	text/html	etag:%221712349500%22	https://www.dea.gov/fugitives/amanda-marie-johnson	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/amanda-marie-johnson.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:38	79110/79110	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/2020-01/WELLS%20photo.jpg	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/2020-01/WELLS%20photo.jpg	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:38	97753/97753	---M-Z	200	added ('OK')	text/html	etag:%221712345469%22	https://www.dea.gov/fugitives/amy-nichole-wells	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/amy-nichole-wells.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:38	34486/34486	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/fugitives/fugitives/la/felix-ana.jpg	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/fugitives/fugitives/la/felix-ana.jpg	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:39	97995/97995	---M-Z	200	added ('OK')	text/html	etag:%221712345510%22	https://www.dea.gov/fugitives/ana-felix	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/ana-felix.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:39	204771/204771	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/2020-04/Brenda%20Rodriguez%20dmv%20photo%20face.jpg	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/2020-04/Brenda%20Rodriguez%20dmv%20photo%20face.jpg	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:39	97859/97859	---M-Z	200	added ('OK')	text/html	etag:%221712352301%22	https://www.dea.gov/fugitives/brenda-rodriguez	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/brenda-rodriguez.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:39	8256/8256	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/fugitives/fugitives/hou/ZAPATA-brenda.jpg	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/fugitives/fugitives/hou/ZAPATA-brenda.jpg	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:39	98240/98240	---M-Z	200	added ('OK')	text/html	etag:%221712346600%22	https://www.dea.gov/fugitives/brenda-zapata	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/brenda-zapata.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:39	97962/97962	---M-Z	200	added ('OK')	text/html	etag:%221712346602%22	https://www.dea.gov/fugitives/bridgett-sandra-coates	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/bridgett-sandra-coates.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:40	112244/112244	---M-Z	200	added ('OK')	text/html	etag:%221712366745%22	https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561&page=1	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allf74d.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:40	112747/112747	---M-Z	200	added ('OK')	text/html	etag:%221712346842%22	https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561&page=2	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all703f.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:40	112734/112734	---M-Z	200	added ('OK')	text/html	etag:%221712356778%22	https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561&page=3	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all65e7.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:40	105394/105394	---M-Z	200	added ('OK')	text/html	etag:%221712354148%22	https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561&page=4	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all1024.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2561)
17:00:41	100119/100119	---M-Z	200	added ('OK')	text/html	etag:%221712423084%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=fugitive_sex%3A2571	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all70fa.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=fugitive_sex%3A2571)
17:00:42	118438/118438	---M-Z	200	added ('OK')	text/html	etag:%221712444431%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41&f%5B1%5D=divisions%3A46	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all4b78.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:43	118890/118890	---M-Z	200	added ('OK')	text/html	etag:%221712444433%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A31&f%5B1%5D=divisions%3A46	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all80ef.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:45	118438/118438	---M-Z	200	added ('OK')	text/html	etag:%221712444434%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A11&f%5B1%5D=divisions%3A46	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all7393.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:45	118475/118475	---M-Z	200	added ('OK')	text/html	etag:%221712435436%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A151	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all8976.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:47	118606/118606	---M-Z	200	added ('OK')	text/html	etag:%221712444436%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A76	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all5357.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:48	118438/118438	---M-Z	200	added ('OK')	text/html	etag:%221712444437%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A71	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all7f45.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:49	118438/118438	---M-Z	200	added ('OK')	text/html	etag:%221712444439%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A56	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/alld924.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:49	118437/118437	---M-Z	200	added ('OK')	text/html	etag:%221712375141%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A96	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all7099.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:51	118386/118386	---M-Z	200	added ('OK')	text/html	etag:%221712444440%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A1&f%5B1%5D=divisions%3A46	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allcd63.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:53	118438/118438	---M-Z	200	added ('OK')	text/html	etag:%221712444442%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A16&f%5B1%5D=divisions%3A46	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all24df.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:54	118624/118624	---M-Z	200	added ('OK')	text/html	etag:%221712444443%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A21&f%5B1%5D=divisions%3A46	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all461d.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:56	118401/118401	---M-Z	200	added ('OK')	text/html	etag:%221712444445%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A6&f%5B1%5D=divisions%3A46	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all8c25.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:57	118438/118438	---M-Z	200	added ('OK')	text/html	etag:%221712444446%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A61	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allc519.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:00:59	118438/118438	---M-Z	200	added ('OK')	text/html	etag:%221712444448%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A26&f%5B1%5D=divisions%3A46	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all8342.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:00	118438/118438	---M-Z	200	added ('OK')	text/html	etag:%221712444449%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A91	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all7cbb.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:02	118445/118445	---M-Z	200	added ('OK')	text/html	etag:%221712444451%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A111	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all4ed7.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:03	118475/118475	---M-Z	200	added ('OK')	text/html	etag:%221712444452%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A101	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allc260.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:05	118438/118438	---M-Z	200	added ('OK')	text/html	etag:%221712444454%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A66	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allfedc.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:06	118438/118438	---M-Z	200	added ('OK')	text/html	etag:%221712444455%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A81	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allf8ee.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:08	118490/118490	---M-Z	200	added ('OK')	text/html	etag:%221712444457%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A86	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allccd1.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:10	118475/118475	---M-Z	200	added ('OK')	text/html	etag:%221712444458%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A106	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all3eee.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:11	118438/118438	---M-Z	200	added ('OK')	text/html	etag:%221712444460%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&f%5B1%5D=divisions%3A51	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all62d1.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:13	118438/118438	---M-Z	200	added ('OK')	text/html	etag:%221712444462%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A36&f%5B1%5D=divisions%3A46	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all8d0a.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:13	570699/570699	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/2021-06/Bustos%20Main%20picture%201.jpg	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/2021-06/Bustos%20Main%20picture%201.jpg	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:13	97908/97908	---M-Z	200	added ('OK')	text/html	etag:%221712346559%22	https://www.dea.gov/fugitives/alberto-rivera-bustos	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/alberto-rivera-bustos.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:13	27843/27843	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dea.gov/sites/default/files/fugitives/fugitives/la/gomez-alejandro.jpg	E:/Paginas%20WEB/DEA%202/www.dea.gov/sites/default/files/fugitives/fugitives/la/gomez-alejandro.jpg	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:14	98098/98098	---M-Z	200	added ('OK')	text/html	etag:%221712347533%22	https://www.dea.gov/fugitives/alejandro-dominguez-gomez	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/alejandro-dominguez-gomez.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:14	118347/118347	---M-Z	200	added ('OK')	text/html	etag:%221712377784%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&page=1	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allf35f.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:14	118944/118944	---M-Z	200	added ('OK')	text/html	etag:%221712359949%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&page=2	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allcf25.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:15	118572/118572	---M-Z	200	added ('OK')	text/html	etag:%221712381456%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&page=3	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allb46e.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:15	118564/118564	---M-Z	200	added ('OK')	text/html	etag:%221712431817%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46&page=22	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all700a.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A46)
17:01:15	119199/119199	---M-Z	200	added ('OK')	text/html	etag:%221712384124%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A31&f%5B1%5D=divisions%3A41	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all1fb2.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41)
17:01:15	118608/118608	---M-Z	200	added ('OK')	text/html	etag:%221712407400%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A11&f%5B1%5D=divisions%3A41	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all05f8.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41)
17:01:17	117919/117919	---M-Z	200	added ('OK')	text/html	etag:%221712444466%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41&f%5B1%5D=divisions%3A151	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all4a68.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41)
17:01:18	118183/118183	---M-Z	200	added ('OK')	text/html	etag:%221712444468%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41&f%5B1%5D=divisions%3A76	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allf25d.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41)
17:01:20	117960/117960	---M-Z	200	added ('OK')	text/html	etag:%221712444469%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41&f%5B1%5D=divisions%3A71	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allb488.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41)
17:01:21	118029/118029	---M-Z	200	added ('OK')	text/html	etag:%221712444470%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41&f%5B1%5D=divisions%3A56	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all97c3.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41)
17:01:23	118060/118060	---M-Z	200	added ('OK')	text/html	etag:%221712444472%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41&f%5B1%5D=divisions%3A96	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allba04.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41)
17:01:24	117971/117971	---M-Z	200	added ('OK')	text/html	etag:%221712444473%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A1&f%5B1%5D=divisions%3A41	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all7321.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41)
17:01:26	117967/117967	---M-Z	200	added ('OK')	text/html	etag:%221712444475%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A16&f%5B1%5D=divisions%3A41	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all9ab7.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41)
17:01:28	118309/118309	---M-Z	200	added ('OK')	text/html	etag:%221712444476%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A21&f%5B1%5D=divisions%3A41	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/allce76.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41)
17:01:29	117922/117922	---M-Z	200	added ('OK')	text/html	etag:%221712444478%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A6&f%5B1%5D=divisions%3A41	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all49a5.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41)
17:01:30	118072/118072	---M-Z	200	added ('OK')	text/html	etag:%221712444479%22	https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41&f%5B1%5D=divisions%3A61	E:/Paginas%20WEB/DEA%202/www.dea.gov/fugitives/all9c9d.html	(from https://www.dea.gov/fugitives/all?f%5B0%5D=divisions%3A41)
